N	TP_NS_P	COD_OBL	HSIZE	TYPE_DOM	H_WORK	AGE_HEAD	SEX_HEAD	CASHINC	TOTALINC	TOTALRES	CONSUM	CASHEXP	TOTALEXP	HOUSE	OWNHOUSE	STOTAL	SLIV	ROOMS	TIMEHOUS	HEATING	HEATIND	RUNWATER	SEVERAGE	HOTWATER	GASKOL	GASCENTR	GASBAL	ELEKTRPL	BATH	HTELEPH	L_EDUC
3279	1	71	3	1	1	39	2	1758	3317	3467	2175	2285	3995	1	1	69	43	3	6	1	2	1	1	1	2	1	2	2	1	1	5
3280	1	71	2	2	1	73	1	2812	3129	3129	4292	4314	4632	4	1	72	62	4	2	2	1	1	2	2	2	1	2	2	2	1	7
3281	1	71	2	2	2	57	1	4153	4505	4505	5639	5829	6181	1	1	69	41	3	5	1	2	1	1	1	2	1	2	2	1	1	1
3282	1	71	5	1	1	67	2	5736	7726	7726	8438	8641	10632	1	1	64	42	3	5	1	2	1	1	1	2	1	2	2	1	1	6
3283	1	71	1	2	1	60	2	3226	4602	4602	3193	3448	4824	1	1	38	20	1	4	1	2	1	1	1	2	1	2	2	1	1	6
3284	1	71	1	2	1	56	2	6819	7303	7353	6273	8329	8863	1	1	50	29	2	5	1	2	1	1	1	2	1	2	2	1	1	1
3285	1	71	1	2	1	78	2	877	1545	1545	2602	2662	3330	3	1	56	46	3	2	2	1	1	2	2	1	1	2	2	2	1	7
3286	1	71	3	1	2	45	2	2953	3746	3746	3686	3686	4679	1	1	37	20	1	6	1	2	1	1	1	2	1	2	2	1	2	5
3287	1	71	4	1	2	34	2	2740	3370	3470	2557	2651	3381	1	1	31	18	1	6	1	2	1	1	1	2	1	2	2	1	1	4
3288	1	71	3	2	2	48	1	9548	9548	9548	7708	8168	8568	1	2	35	20	1	6	1	2	1	1	1	2	1	2	2	1	1	5
3289	1	71	4	1	1	34	2	5665	6966	6966	2564	2594	3895	1	2	42	29	2	3	1	2	1	1	2	1	1	2	2	1	1	4
3290	1	71	2	1	1	40	2	4382	4805	4805	5304	5670	6093	1	2	48	27	2	5	1	2	1	1	1	2	2	2	1	1	2	1
3291	1	71	4	1	2	44	2	4948	5579	5579	4575	4575	5206	1	1	50	30	2	5	1	2	1	1	1	2	1	2	2	1	2	1
3292	1	71	3	1	1	73	2	3432	4134	4134	4841	4905	5607	1	1	58	43	3	4	1	2	1	1	2	1	1	2	2	1	1	7
3293	1	71	4	2	3	54	1	5883	6342	6342	11251	11718	16176	4	1	56	40	3	4	2	1	1	1	2	2	1	2	2	2	1	6
3294	1	71	3	2	1	40	1	3194	3276	3506	4467	4597	4909	1	1	46	24	2	5	1	2	1	1	1	2	1	2	2	1	1	7
3295	1	71	2	2	1	70	1	2841	3694	3694	2895	2925	3777	1	1	45	27	2	3	1	2	1	1	2	1	1	2	2	1	1	1
3296	1	71	3	1	1	68	2	2799	3738	3738	3971	3989	4929	1	1	44	26	2	3	1	2	1	1	2	1	1	2	2	1	1	5
3297	1	71	1	2	1	39	2	3295	3539	3539	3589	3589	3834	5	1	1	12	1	3	1	2	1	1	1	2	1	2	2	1	2	6
3298	1	71	3	1	1	35	1	4895	6044	6064	4869	4929	6738	5	1	1	11	1	4	1	2	1	1	1	2	1	2	2	1	2	4
3299	1	71	4	1	2	63	1	7833	8831	8831	8580	9562	10560	1	1	60	42	3	4	1	2	1	1	2	1	1	2	2	1	1	6
3300	1	71	3	2	3	45	2	5777	8247	8247	6217	7047	9517	4	1	60	43	3	2	2	1	1	1	2	1	1	2	2	1	2	5
3301	1	71	3	1	1	56	2	4741	5241	5241	6430	6480	6980	1	1	32	28	2	5	1	2	1	1	1	2	1	2	2	1	1	7
3302	1	71	2	2	1	74	1	2704	3006	3006	3976	4026	4328	1	1	32	28	2	5	1	2	1	1	1	2	1	2	2	1	1	1
3303	1	71	2	2	1	64	2	2842	4123	4123	3867	3977	5258	1	1	54	41	2	4	1	2	1	1	1	2	1	2	2	1	1	6
3304	1	71	1	2	1	76	2	1498	1840	1840	1827	1827	2168	4	1	53	44	2	2	2	1	1	1	2	2	1	2	2	2	1	7
3305	1	71	3	2	1	66	1	3797	4920	4920	3047	3166	4288	1	1	46	32	2	3	1	2	1	1	1	2	1	2	2	1	1	1
3306	1	71	2	2	1	66	2	4126	5254	5254	3271	3295	4423	4	1	53	36	3	2	2	1	1	1	2	1	1	2	2	2	1	1
3307	1	71	1	2	1	64	2	2885	2891	2891	2985	3224	3230	4	1	47	37	3	2	2	1	2	2	2	2	1	2	2	2	1	3
3308	1	71	6	1	2	48	2	3860	4226	4526	5430	5430	6096	3	1	69	37	4	2	2	1	1	2	2	2	1	2	2	2	1	5
3309	1	71	3	1	2	29	1	6182	6343	6343	10236	10536	10697	1	1	46	29	2	3	1	2	1	1	1	2	1	2	2	1	1	1
3310	1	71	2	2	1	66	1	3142	3301	3301	3381	3436	3594	1	1	45	29	2	4	1	2	1	1	1	2	1	2	2	1	1	5
3311	1	71	1	2	1	71	2	1483	1955	1955	2525	2600	3072	1	1	45	29	2	3	1	2	1	1	1	2	1	2	2	1	2	8
3312	1	71	2	2	1	74	1	2924	3132	3132	5431	5716	5924	4	1	47	37	2	2	2	1	1	1	2	1	1	2	2	1	2	8
3313	1	71	2	2	1	72	1	2936	4388	4388	4230	4436	5887	3	1	70	57	4	2	2	1	1	1	2	1	1	2	2	2	1	5
3314	1	71	5	1	3	45	2	5647	6194	6194	6902	6902	7448	3	1	64	53	4	2	2	1	1	2	2	2	1	2	2	2	2	7
3315	1	71	4	1	1	38	1	4980	6940	8340	5805	5805	7764	3	1	72	63	3	2	2	1	1	2	2	2	1	2	2	2	2	6
3316	1	71	2	2	1	69	1	3056	3447	3447	4322	4347	4738	3	1	66	51	4	2	2	1	1	2	2	2	1	2	2	2	1	5
3317	1	71	4	1	2	27	1	5340	5626	5626	6036	6186	6473	1	1	30	16	1	4	1	2	1	1	1	2	1	2	2	1	1	4
3318	1	71	2	2	1	65	2	3389	4420	4420	5628	5903	6933	3	1	54	40	3	2	2	1	1	2	2	2	1	2	2	2	1	7
3319	1	71	2	1	1	31	2	1220	1986	1986	2606	2606	3372	1	1	45	30	2	4	1	2	1	1	1	2	1	2	2	1	1	4
3320	1	71	2	2	1	66	1	2368	2395	2395	3365	3373	3400	1	1	43	30	2	4	1	2	1	1	1	2	1	2	2	1	1	7
3321	1	71	2	2	1	63	1	3525	4205	4205	3970	4070	4750	1	2	65	45	3	4	1	2	1	1	1	2	1	2	2	1	1	5
3322	1	71	2	2	2	58	1	3894	4393	4393	3169	3359	3857	1	1	44	31	2	4	1	2	1	1	1	2	1	2	2	1	1	4
3323	1	71	2	1	1	24	2	4908	5509	5509	3445	4144	4745	5	1	1	18	1	4	1	2	1	1	1	2	1	2	2	1	2	4
3324	1	71	4	1	1	73	2	4312	5305	5305	2239	2239	3233	1	1	57	48	3	4	1	2	1	1	1	2	1	2	2	1	1	7
3325	1	71	2	1	1	25	2	1628	1737	1797	1657	1657	1826	5	1	1	19	1	2	1	2	1	1	1	2	1	2	2	1	2	8
3326	1	71	4	2	3	50	1	4000	6723	6723	4652	4702	7426	1	2	67	47	3	5	1	2	1	1	1	2	1	2	2	1	1	5
3327	1	71	3	1	1	50	2	3877	5283	5283	6219	6779	8284	1	2	69	43	3	5	1	2	1	1	1	2	1	2	2	1	1	1
3328	1	71	4	1	1	54	2	3974	4229	4379	10022	10127	10532	1	2	68	47	3	5	1	2	1	1	1	2	1	2	2	1	1	7
3329	1	71	1	2	1	61	2	2134	3042	4442	7068	7133	8440	1	1	68	47	3	5	1	2	1	1	1	2	1	2	2	1	1	7
3330	1	71	2	2	1	48	1	1520	3086	3086	3547	3685	5251	1	2	68	47	3	5	1	2	1	1	1	2	1	2	2	1	1	6
3331	1	71	2	2	1	71	1	3037	4138	4138	3103	3243	4344	1	1	34	17	1	5	1	2	1	1	1	2	1	2	2	1	2	7
3332	1	71	2	1	1	37	2	2429	3105	3105	3873	3926	4602	1	1	34	17	1	5	1	2	1	1	1	2	1	2	2	1	1	4
3333	1	71	3	1	1	44	2	3456	3507	3557	4310	4310	4362	1	2	54	31	2	5	1	2	1	1	1	2	1	2	2	1	1	1
3334	1	71	2	2	1	45	2	2420	2913	3013	6090	6272	6765	1	1	52	31	2	5	1	2	1	1	1	2	1	2	2	1	1	5
3335	1	71	1	2	1	57	1	3784	3808	3808	4282	4332	4356	1	1	68	47	3	5	1	2	1	1	1	2	1	2	2	1	1	6
3336	2	71	1	2	1	63	2	1214	2434	2470	4170	4386	5606	1	1	45	23	2	2	1	2	1	1	2	2	1	2	2	1	1	1
3337	2	71	1	2	1	52	2	3186	3908	4308	6767	7555	8477	1	1	29	16	1	4	1	2	1	1	2	2	1	2	2	1	1	5
3338	2	71	5	1	2	25	2	5158	9043	9303	7374	7624	11569	1	1	42	28	2	4	1	2	1	1	2	2	1	2	2	1	1	1
3339	2	71	2	2	2	51	1	4978	8699	8799	7890	8185	11956	1	2	41	29	2	5	1	2	1	1	1	2	1	2	2	1	2	4
3340	2	71	4	1	3	49	1	5243	11419	11979	7400	7657	14473	1	1	59	38	3	5	1	2	1	1	1	2	1	2	2	1	1	1
3341	2	71	4	1	2	47	1	7312	10498	10498	8779	9411	12597	1	1	50	30	2	5	1	2	1	1	1	2	1	2	2	1	1	1
3342	2	71	3	1	2	31	1	5932	5995	5995	4378	4403	4465	1	1	72	38	3	5	1	2	1	1	1	2	1	2	2	1	1	1
3343	2	71	4	1	2	70	2	7435	9233	9233	9647	10014	11812	1	1	63	52	3	1	1	2	1	1	2	2	1	2	2	1	1	1
3344	2	71	3	1	2	43	1	1798	2993	3063	3036	3316	4581	5	1	1	18	1	1	2	2	1	2	2	2	2	1	2	2	2	6
3345	2	71	4	1	3	44	1	3561	7282	7282	3575	3682	7403	1	1	91	49	5	4	2	1	1	2	2	2	2	1	2	2	2	6
3346	2	71	5	1	2	64	1	1749	2341	2441	6852	6971	7663	1	1	61	31	2	1	2	1	1	2	2	2	2	1	2	2	1	5
3347	2	71	1	2	1	78	2	1481	1836	1836	5647	5647	6003	1	1	29	20	2	2	1	2	1	1	2	2	1	2	2	2	1	6
3348	2	71	1	2	1	83	2	1278	1525	1575	2448	2473	2745	1	1	34	19	1	4	1	2	1	1	2	2	1	2	2	1	2	7
3349	2	71	2	2	1	65	1	3793	5748	5848	6255	6325	8379	1	1	73	50	2	1	1	2	1	1	2	2	2	1	2	1	1	5
3350	2	71	8	1	3	62	1	7994	8244	8544	4444	5649	6199	3	1	54	50	3	1	2	1	1	2	2	2	2	1	2	2	2	6
3351	2	71	2	2	1	79	1	2516	3349	3349	3920	3920	4752	1	1	38	23	2	1	1	2	1	1	2	2	1	2	2	2	2	1
3352	2	71	3	1	2	43	2	4344	5389	5389	5646	5829	6874	5	1	1	25	1	1	2	2	1	1	2	2	2	2	2	2	2	5
3353	2	71	2	2	1	23	1	3575	5617	5832	7322	7677	9719	4	1	57	35	3	2	2	1	1	2	2	2	2	1	2	2	2	4
3354	2	71	5	1	3	47	1	6171	7125	7125	6637	6637	7590	1	1	30	23	2	1	2	1	1	1	2	2	1	2	2	2	1	4
3355	2	71	2	2	2	45	1	2820	3634	3634	2437	2768	3582	3	1	84	60	4	2	2	1	1	1	2	2	1	2	2	1	1	6
3356	2	71	1	2	1	72	2	1623	2127	2127	2722	3117	3621	3	1	49	30	2	2	2	1	2	2	2	2	1	2	2	2	2	6
3357	2	71	2	2	1	52	1	2280	2746	2746	18447	19480	19946	3	1	85	60	5	5	2	1	2	2	2	2	1	2	2	2	2	5
3358	2	71	2	2	1	54	2	1118	683	783	1746	2530	2696	4	1	50	40	2	3	2	1	2	2	2	2	1	2	2	2	2	6
3359	2	71	3	2	3	50	1	5646	7947	7947	6964	7906	10206	4	1	56	39	2	1	2	1	2	2	2	2	1	2	2	2	2	5
3360	2	71	1	2	1	63	2	2995	3445	3445	4322	4322	4772	3	1	80	60	4	2	2	1	1	1	2	1	1	2	2	1	1	5
3361	2	71	2	2	1	70	1	2522	2898	2898	3899	3967	4343	4	1	45	30	2	1	2	1	2	2	2	2	1	2	2	2	1	5
3362	2	71	1	2	1	74	1	1489	1958	1958	2347	2495	2964	3	1	96	60	5	2	2	1	2	2	2	2	2	2	2	2	2	7
3363	2	71	4	1	1	77	2	3710	4666	4666	3538	3840	4796	3	1	71	50	4	2	2	1	1	1	2	1	1	2	2	1	1	7
3364	2	71	2	2	1	63	1	4133	5217	5337	2713	2813	4018	3	1	67	46	3	2	2	1	1	1	2	1	1	2	2	1	1	1
3365	2	71	2	2	1	65	1	2271	3229	3229	1905	2071	3029	3	1	55	27	3	2	2	1	1	1	2	2	1	2	2	1	2	8
3366	2	71	2	2	1	38	2	1398	1398	1398	5128	5148	5248	1	2	33	20	1	5	1	2	1	1	1	2	1	2	2	1	2	6
3367	2	71	3	1	1	36	2	4510	5977	5977	5278	5303	6770	1	2	37	24	2	5	1	2	1	1	1	2	1	2	2	1	2	1
3368	2	71	2	1	1	35	2	3042	4418	4418	3986	3986	5362	1	2	27	15	1	5	1	2	1	1	1	2	1	2	2	1	2	5
3369	2	71	3	1	2	44	2	4896	7135	7135	5196	5731	7970	5	1	1	29	2	4	1	2	1	1	1	2	2	2	2	1	2	1
3370	2	71	4	1	2	42	2	6925	7716	7716	7552	9142	9934	1	2	39	19	1	4	1	2	1	1	1	2	2	2	1	1	2	5
3371	2	71	3	1	1	34	2	3131	3815	3815	6466	6466	7150	1	2	35	25	1	4	1	2	1	1	1	2	2	2	1	1	2	1
3372	2	71	2	2	1	60	1	2689	4358	5158	5398	5440	7110	1	1	65	39	3	5	1	2	1	1	1	2	1	2	2	1	2	6
3373	2	71	1	2	1	47	2	7090	8012	8012	1331	1386	2308	1	1	24	12	1	4	1	2	1	1	1	2	1	2	2	1	2	1
3374	2	71	1	1	1	17	1	1114	2281	2281	1308	1308	2475	1	4	24	14	1	4	1	2	1	1	1	2	1	2	2	1	2	7
3375	2	71	1	1	1	17	1	1311	2595	2645	1829	1829	3163	1	2	20	12	1	4	1	2	1	1	1	2	1	2	2	1	2	7
3376	2	71	2	2	2	36	1	4385	5049	5199	3636	3936	5000	1	1	48	28	2	5	2	2	1	1	2	2	2	1	2	1	1	4
3377	2	71	2	2	1	59	1	1882	2450	2654	1312	1458	2045	3	1	48	24	1	2	2	2	1	2	2	2	2	1	2	2	2	6
3378	2	71	3	1	1	49	1	4045	4615	4930	1590	2811	3396	3	1	72	60	4	4	2	2	2	2	2	2	2	1	2	2	1	5
3379	2	71	4	1	2	43	1	10880	11350	11750	4924	5018	5488	1	1	34	27	2	3	2	2	1	1	2	2	2	1	2	1	2	1
3380	2	71	3	1	2	57	2	4301	4745	4805	1543	1621	2125	3	1	72	43	3	3	2	2	1	1	2	2	2	1	2	2	1	5
3381	2	71	2	2	1	49	1	8205	8469	9081	3162	3708	3996	3	1	83	52	4	5	2	2	1	1	2	2	2	1	2	1	1	5
3382	2	71	2	1	1	52	2	1745	1911	2131	1038	1099	1425	3	1	96	48	2	4	2	2	1	2	2	2	2	1	2	2	1	6
3383	2	71	4	1	2	44	1	4029	4822	5022	1199	1553	2547	3	1	48	35	4	3	2	2	2	2	2	2	2	1	2	2	1	5
3384	2	71	2	2	1	60	1	3330	3866	4012	1397	2278	2860	3	1	72	55	4	3	2	2	1	1	2	2	2	1	2	1	2	5
3385	2	71	2	2	1	55	1	1675	4619	5399	2538	3068	6111	3	1	63	40	4	4	2	2	1	2	2	2	2	1	2	2	1	5
3386	2	71	1	2	1	79	2	1511	2082	2082	777	800	1371	1	1	56	39	2	2	2	1	2	2	2	2	1	2	2	2	1	5
3387	2	71	2	2	1	56	1	2604	3532	3532	2116	2156	3084	3	1	75	64	3	3	2	1	1	1	2	2	1	2	2	1	1	4
3388	2	71	3	2	2	50	1	2923	3307	3767	1042	1057	1681	1	2	34	24	2	5	1	2	1	1	1	2	1	2	2	1	2	7
3389	2	71	3	1	2	57	1	4588	5187	5907	3329	3537	4137	3	1	110	80	4	6	2	1	1	1	2	1	1	2	2	1	1	1
3390	2	71	1	2	1	64	2	1491	1843	1843	1335	1345	1697	3	1	80	42	3	3	2	1	1	1	2	1	1	2	2	1	1	5
3391	2	71	2	2	2	63	1	4866	5324	5324	4110	4672	5130	3	1	72	35	3	3	2	1	1	1	2	1	1	2	2	1	1	5
3392	2	71	3	1	2	31	1	3620	5405	5625	6282	6700	8705	3	1	76	65	5	4	2	1	1	1	2	1	1	2	2	1	1	4
3393	2	71	4	1	2	63	2	5955	10053	10853	6545	6739	10837	3	1	79	59	4	2	2	1	1	1	2	1	1	2	2	1	1	1
3394	2	71	2	1	1	36	2	667	2371	2371	1725	1725	3428	3	1	98	73	3	2	2	1	2	2	2	2	1	2	2	2	2	4
3395	2	71	6	1	2	56	1	5807	7848	8048	6004	6204	8446	1	1	72	45	4	4	1	2	1	1	2	2	1	2	2	1	1	1
3396	2	71	3	1	2	27	2	2986	5353	5453	4193	4243	6610	1	1	50	39	2	3	1	2	1	1	2	2	1	2	2	1	2	1
3397	2	71	1	2	1	63	1	1400	1431	1431	2363	2363	2394	3	1	80	59	4	3	2	1	2	2	2	2	1	2	2	2	2	4
3398	2	71	1	2	1	59	1	1464	1741	1741	3013	3103	3379	3	1	81	59	4	2	2	1	2	2	2	2	1	2	2	2	1	7
3399	2	71	2	2	2	45	2	3048	6845	6845	3870	3949	7746	3	1	98	72	3	4	2	1	2	2	2	2	1	2	2	2	2	3
3400	2	71	2	2	1	67	1	4047	4918	4918	6118	6625	7495	3	1	67	56	4	3	2	1	2	2	2	2	1	2	2	2	1	3
3401	2	71	1	2	1	69	1	2460	2513	2513	4848	4848	4901	3	1	73	58	4	1	2	1	1	2	2	2	1	2	2	2	1	1
3402	2	71	3	2	1	58	1	6243	9985	10135	8450	8580	12422	3	1	55	44	5	3	2	1	2	2	2	2	1	2	2	2	1	3
3403	2	71	3	1	1	37	2	1542	3944	4822	5799	6399	9301	3	1	84	68	4	2	2	1	2	2	2	2	2	1	2	2	2	4
3404	2	71	3	2	1	50	1	4953	7095	7145	9415	10661	12854	1	1	45	28	2	4	2	2	2	2	2	2	2	1	2	2	1	1
3405	2	71	3	1	1	43	1	1582	4274	4274	4094	4924	9615	3	1	53	31	4	4	2	1	2	2	2	2	1	2	2	2	2	4
3406	2	71	4	1	2	35	2	2659	6176	6176	3036	3401	7119	1	1	96	73	4	2	2	1	2	2	2	2	2	1	2	2	2	2
3407	2	71	2	2	1	81	1	4201	6439	6439	3219	3739	5978	3	1	73	57	3	3	2	1	1	2	2	2	1	2	2	2	1	1
3408	2	71	3	2	2	74	2	4283	7996	8136	3583	3783	7496	3	1	98	60	4	4	2	1	2	2	2	2	1	2	2	2	1	8
3409	2	71	1	2	1	85	2	1095	2253	2253	3073	3093	4251	4	1	45	30	2	1	2	1	2	2	2	2	1	2	2	2	1	3
3410	2	71	1	2	1	78	2	1328	1678	1678	2795	2855	3205	3	1	98	62	4	6	2	1	2	2	2	2	1	2	2	2	1	8
3411	2	71	1	2	1	71	1	1496	3155	3155	2276	2276	3935	3	1	42	36	3	2	2	1	2	2	2	2	1	2	2	2	2	8
3412	2	71	1	2	1	59	2	1466	1471	1471	3751	3751	3755	4	1	49	29	3	3	2	1	2	2	2	2	1	2	2	2	2	8
3413	2	71	2	2	2	52	2	3392	4978	4978	2085	2576	4162	3	1	75	47	4	4	2	1	1	1	2	2	1	2	2	1	1	4
3414	2	71	1	2	1	65	2	1370	2153	2153	1610	1645	2427	3	1	65	45	3	3	2	2	1	1	2	2	2	1	2	1	1	8
3415	2	71	2	2	2	52	1	3558	4619	4619	2255	2958	4019	3	1	75	51	3	5	2	2	2	2	2	2	2	1	2	2	1	4
3416	2	71	2	2	1	64	1	2510	4996	4996	1900	2280	4766	3	1	62	40	4	3	2	1	1	1	2	1	1	2	2	1	1	5
3417	2	71	4	1	2	34	1	6663	10076	10076	9181	9290	12703	1	1	40	29	3	4	2	1	1	1	2	2	1	2	2	1	2	4
3418	2	71	3	1	2	28	1	5974	7792	7792	6773	7972	9790	1	4	50	33	2	5	1	2	1	1	2	2	1	2	2	1	1	4
3419	2	71	3	2	3	47	1	6958	8807	8807	4435	4693	6542	1	1	58	41	3	5	1	2	1	1	2	2	1	2	2	1	1	6
3420	2	71	3	1	2	37	1	3540	6161	6661	3660	3720	6841	1	2	44	28	2	5	1	2	1	1	2	2	1	2	2	1	1	5
3421	2	71	4	1	2	42	1	3448	6643	6643	3564	3841	7035	3	1	111	70	5	6	2	1	1	1	2	2	1	2	2	2	1	4
3422	2	71	4	1	2	50	1	9432	13158	13158	5226	6075	9800	3	1	86	65	5	4	2	1	1	1	2	1	1	2	2	1	1	5
3423	2	71	3	1	2	44	1	4217	5138	5138	4827	4994	5915	1	1	59	37	3	5	1	2	1	1	2	2	1	2	2	1	1	7
3424	2	71	3	2	2	45	1	6719	7674	7674	3786	4971	5927	3	1	57	37	3	2	2	1	2	2	2	2	1	2	2	2	2	4
3425	2	71	4	1	2	33	1	3003	5504	5804	2885	3697	6498	3	1	43	29	1	6	2	1	1	1	2	2	1	2	2	2	1	6
3426	2	71	1	2	1	73	2	1400	2099	2099	1713	2026	2725	3	1	48	37	2	1	2	1	1	1	2	2	1	2	2	1	1	8
3427	2	71	3	1	2	36	1	2544	3745	3845	2154	2519	3819	3	1	84	56	4	3	2	1	1	1	2	2	2	1	2	1	1	4
3428	2	71	4	1	2	44	2	5384	9416	9566	2664	4767	8798	3	1	86	61	4	5	2	1	1	1	2	2	1	2	2	1	2	6
3429	2	71	2	2	1	67	1	2318	3626	3626	2303	2630	3938	3	1	53	31	3	3	2	1	1	1	2	2	1	2	2	1	1	8
3430	2	71	4	2	1	62	1	4520	6479	6479	1611	1942	3901	3	1	36	30	3	3	2	1	1	1	2	2	1	2	2	2	2	7
3431	2	71	3	2	1	55	1	3857	7248	7248	4091	4321	7712	3	1	76	56	4	4	2	1	1	1	2	1	1	2	2	1	1	5
3432	2	71	1	2	1	73	1	1019	1951	1951	919	999	1932	3	1	62	43	3	2	2	1	1	1	2	2	1	2	2	2	1	7
3433	2	71	4	1	1	63	2	4179	5807	5807	4949	5179	6806	3	1	65	48	4	4	2	1	1	1	2	1	1	2	2	1	1	1
3434	2	71	3	1	2	44	1	6086	9221	11821	6943	7741	10876	3	1	71	51	3	3	2	1	1	1	2	2	1	2	2	2	1	6
3435	2	71	1	2	1	69	2	1226	2160	2160	1633	1637	2571	3	1	41	29	2	3	2	1	1	1	2	2	1	2	2	1	1	8
3436	3	71	3	1	2	51	1	5399	7611	7861	5268	6853	9064	3	1	63	40	3	3	2	1	2	2	2	2	2	1	2	2	1	1
3437	3	71	1	2	1	49	2	3716	5699	5699	3968	5294	7277	3	1	48	32	2	4	2	1	2	2	2	2	2	1	2	2	1	1
3438	3	71	4	1	2	51	2	5428	8669	8969	5031	6161	9402	3	1	80	60	4	4	2	1	1	1	2	2	1	2	2	1	1	6
3439	3	71	3	1	2	33	1	8185	11229	12979	5531	10553	13747	3	1	50	30	3	2	2	1	2	2	2	2	2	1	2	2	2	6
3440	3	71	2	2	2	55	2	4074	6499	6679	2769	4621	7226	3	1	80	64	3	4	2	1	2	2	2	2	2	1	2	2	2	1
3441	3	71	2	2	1	67	1	2207	4429	4429	2516	3038	5260	1	1	32	18	2	2	2	1	2	2	2	2	2	1	2	2	2	7
3442	3	71	2	2	1	71	1	2153	3793	3793	2633	3058	4698	3	1	40	18	2	4	2	2	2	2	2	2	2	1	2	2	2	7
3443	3	71	3	1	2	34	2	3340	6508	6508	2555	2749	6916	3	1	55	36	4	3	2	1	2	2	2	2	2	1	2	2	2	5
3444	3	71	2	2	1	59	1	2487	5166	5166	2277	2839	5517	3	1	88	60	4	4	2	1	2	2	2	2	1	2	2	2	1	6
3445	3	71	2	2	1	66	2	2124	3862	3862	2548	3348	5086	3	1	63	48	3	4	2	1	2	2	2	2	1	2	2	2	1	4
3446	3	71	1	2	1	80	1	2456	4915	5155	2483	3353	6052	3	1	79	70	4	2	2	1	2	2	2	2	2	1	2	2	1	6
3447	3	71	2	2	1	62	1	4373	6571	6571	3805	5181	7379	3	1	54	46	2	3	2	1	2	2	2	2	2	1	2	2	2	6
3448	3	71	2	2	1	59	2	2409	4535	4535	2321	3465	5591	3	1	54	12	1	4	2	2	2	2	2	2	2	1	2	2	2	5
3449	3	71	3	2	1	59	1	2765	6110	6200	3295	3706	7291	4	1	52	38	3	2	2	2	2	2	2	2	2	1	2	2	2	7
3450	3	71	2	2	2	46	1	7802	10232	11412	8437	10398	12828	3	1	63	45	3	3	2	1	2	2	2	2	2	1	2	2	2	1
3451	3	71	4	1	2	53	1	3523	7128	7128	3483	4018	7623	3	1	80	60	4	5	2	1	2	2	2	2	2	1	2	2	2	5
3452	3	71	2	2	1	57	2	4636	7561	7911	4356	5586	8511	3	1	70	65	3	4	2	1	2	2	2	2	2	1	2	2	1	5
3453	3	71	4	1	2	46	1	10294	13678	14528	6880	10453	13837	3	1	100	70	4	3	2	1	1	1	2	2	2	1	2	1	1	1
3454	3	71	2	2	2	45	1	6450	9315	10215	4265	6632	9497	3	1	77	56	4	5	2	1	1	1	2	2	2	1	2	1	2	6
3455	3	71	1	2	1	81	2	1145	3049	3049	1105	1456	3359	3	1	40	30	2	2	2	1	2	2	2	2	1	2	2	2	2	9
3456	3	71	2	2	2	60	1	4956	7186	7186	3247	4724	6955	3	1	72	58	3	3	2	1	2	2	2	2	1	2	2	2	1	6
3457	3	71	2	2	1	48	1	4448	6910	6910	3273	3732	6195	3	1	63	47	4	4	2	1	2	2	2	2	1	2	2	2	2	7
3458	3	71	1	2	1	83	2	1241	2737	2737	1628	1712	3208	3	1	37	27	2	2	2	1	2	2	2	2	1	2	2	2	2	7
3459	3	71	1	2	1	55	2	3413	6374	6374	1825	3129	6090	3	1	48	40	2	3	2	1	2	2	2	2	1	2	2	2	2	6
3460	3	71	5	1	3	59	1	10535	14774	14774	4922	6518	10757	3	1	70	32	4	4	2	1	2	2	2	2	1	2	2	2	2	6
3461	3	71	5	2	3	90	2	10505	13951	13951	6691	8074	11521	3	1	63	58	4	4	2	1	2	2	2	2	1	2	2	2	2	8
3462	3	71	3	2	1	61	1	7051	7648	7648	3429	7007	7605	3	1	60	48	3	3	2	1	2	2	2	2	1	2	2	2	2	6
3463	3	71	2	2	1	75	1	4383	7825	7825	2385	3256	6698	3	1	51	42	3	3	2	1	2	2	2	2	1	2	2	2	2	8
3464	3	71	1	2	1	60	2	2972	5410	5410	3443	3805	6243	3	1	83	65	4	4	2	1	2	2	2	2	1	2	2	2	2	6
3465	3	71	1	2	1	89	2	934	1799	1799	1106	1158	2023	3	1	63	51	2	1	2	1	2	2	2	2	1	2	2	2	2	9
3466	3	71	4	1	1	43	2	2340	6480	6480	2424	2562	6701	3	1	51	40	3	4	2	1	2	2	2	2	1	2	2	2	2	6
3467	3	71	2	2	1	43	2	4188	6537	6537	3521	4675	7024	3	1	80	65	4	4	2	1	2	2	2	2	1	2	2	2	1	5
3468	3	71	2	2	1	53	2	10059	11891	11891	12298	12950	14782	3	1	77	65	4	5	2	1	2	2	2	2	1	2	2	2	1	1
3469	3	71	2	2	2	47	1	4631	7849	7849	1635	2245	5464	3	1	82	65	4	4	2	1	2	2	2	2	1	2	2	2	1	5
3470	3	71	3	1	1	66	2	4410	7926	7926	4450	5475	8991	3	1	63	45	2	3	2	1	2	2	2	2	1	2	2	2	2	8
3471	3	71	4	1	1	35	2	7362	10998	10998	3047	3731	7366	3	1	82	72	4	3	2	1	2	2	2	2	1	2	2	2	2	4
3472	3	71	2	2	1	78	1	2518	5348	5348	1430	1560	4390	3	1	63	45	2	3	2	1	2	2	2	2	1	2	2	2	2	8
